id,province_id,city_id,province_name,city_name,type,subdistrict_name
3384,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Janapria
3385,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Jonggat
3386,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Kopang
3387,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Praya
3388,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Praya Barat
3389,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Praya Barat Daya
3390,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Praya Tengah
3391,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Praya Timur
3392,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Pringgarata
3393,22,239,Nusa Tenggara Barat (NTB),Lombok Tengah,Kabupaten,Pujut
3394,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Aikmel
3395,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Jerowaru
3396,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Keruak
3397,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Labuhan Haji
3398,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Masbagik
3399,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Montong Gading
3400,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Pringgabaya
3401,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Pringgasela
3402,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sakra
3403,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sakra Barat
3404,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sakra Timur
3405,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sambalia (Sambelia)
3406,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Selong
3407,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sembalun
3408,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sikur
3409,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Suela (Suwela)
3410,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Sukamulia
3411,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Suralaga
3412,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Terara
3413,22,240,Nusa Tenggara Barat (NTB),Lombok Timur,Kabupaten,Wanasaba
3414,22,241,Nusa Tenggara Barat (NTB),Lombok Utara,Kabupaten,Bayan
3415,22,241,Nusa Tenggara Barat (NTB),Lombok Utara,Kabupaten,Gangga
3416,22,241,Nusa Tenggara Barat (NTB),Lombok Utara,Kabupaten,Kayangan
3417,22,241,Nusa Tenggara Barat (NTB),Lombok Utara,Kabupaten,Pemenang
3418,22,241,Nusa Tenggara Barat (NTB),Lombok Utara,Kabupaten,Tanjung
3419,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Barat Dua (II)
3420,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Barat Satu (I)
3421,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Selatan Dua (II)
3422,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Selatan Satu (I)
3423,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Timur Dua (II)
3424,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Timur Satu (I)
3425,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Utara Dua (II)
3426,33,242,Sumatera Selatan,Lubuk Linggau,Kota,Lubuk Linggau Utara Satu (I)
3427,11,243,Jawa Timur,Lumajang,Kabupaten,Candipuro
3428,11,243,Jawa Timur,Lumajang,Kabupaten,Gucialit
3429,11,243,Jawa Timur,Lumajang,Kabupaten,Jatiroto
3430,11,243,Jawa Timur,Lumajang,Kabupaten,Kedungjajang
3431,11,243,Jawa Timur,Lumajang,Kabupaten,Klakah
3432,11,243,Jawa Timur,Lumajang,Kabupaten,Kunir
3433,11,243,Jawa Timur,Lumajang,Kabupaten,Lumajang
3434,11,243,Jawa Timur,Lumajang,Kabupaten,Padang
3435,11,243,Jawa Timur,Lumajang,Kabupaten,Pasirian
3436,11,243,Jawa Timur,Lumajang,Kabupaten,Pasrujambe/Pasujambe
3437,11,243,Jawa Timur,Lumajang,Kabupaten,Pronojiwo
3438,11,243,Jawa Timur,Lumajang,Kabupaten,Randuagung
3439,11,243,Jawa Timur,Lumajang,Kabupaten,Ranuyoso
3440,11,243,Jawa Timur,Lumajang,Kabupaten,Rowokangkung
3441,11,243,Jawa Timur,Lumajang,Kabupaten,Senduro
3442,11,243,Jawa Timur,Lumajang,Kabupaten,Sukodono
3443,11,243,Jawa Timur,Lumajang,Kabupaten,Sumbersuko
3444,11,243,Jawa Timur,Lumajang,Kabupaten,Tekung
3445,11,243,Jawa Timur,Lumajang,Kabupaten,Tempeh
3446,11,243,Jawa Timur,Lumajang,Kabupaten,Tempursari
3447,11,243,Jawa Timur,Lumajang,Kabupaten,Yosowilangun
3448,28,244,Sulawesi Selatan,Luwu,Kabupaten,Bajo
3449,28,244,Sulawesi Selatan,Luwu,Kabupaten,Bajo Barat
3450,28,244,Sulawesi Selatan,Luwu,Kabupaten,Basse Sangtempe Utara
3451,28,244,Sulawesi Selatan,Luwu,Kabupaten,Bassesang Tempe (Bastem)
3452,28,244,Sulawesi Selatan,Luwu,Kabupaten,Belopa
3453,28,244,Sulawesi Selatan,Luwu,Kabupaten,Belopa Utara
3454,28,244,Sulawesi Selatan,Luwu,Kabupaten,Bua
3455,28,244,Sulawesi Selatan,Luwu,Kabupaten,Bua Ponrang (Bupon)
3456,28,244,Sulawesi Selatan,Luwu,Kabupaten,Kamanre
3457,28,244,Sulawesi Selatan,Luwu,Kabupaten,Lamasi
3458,28,244,Sulawesi Selatan,Luwu,Kabupaten,Lamasi Timur
3459,28,244,Sulawesi Selatan,Luwu,Kabupaten,Larompong
3460,28,244,Sulawesi Selatan,Luwu,Kabupaten,Larompong Selatan
3461,28,244,Sulawesi Selatan,Luwu,Kabupaten,Latimojong
3462,28,244,Sulawesi Selatan,Luwu,Kabupaten,Ponrang
3463,28,244,Sulawesi Selatan,Luwu,Kabupaten,Ponrang Selatan
3464,28,244,Sulawesi Selatan,Luwu,Kabupaten,Suli
3465,28,244,Sulawesi Selatan,Luwu,Kabupaten,Suli Barat
3466,28,244,Sulawesi Selatan,Luwu,Kabupaten,Walenrang
3467,28,244,Sulawesi Selatan,Luwu,Kabupaten,Walenrang Barat
3468,28,244,Sulawesi Selatan,Luwu,Kabupaten,Walenrang Timur
3469,28,244,Sulawesi Selatan,Luwu,Kabupaten,Walenrang Utara
3470,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Angkona
3471,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Burau
3472,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Kalaena
3473,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Malili
3474,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Mangkutana
3475,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Nuha
3476,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Tomoni
3477,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Tomoni Timur
3478,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Towuti
3479,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Wasuponda
3480,28,245,Sulawesi Selatan,Luwu Timur,Kabupaten,Wotu
3481,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Baebunta
3482,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Bone-Bone
3483,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Limbong
3484,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Malangke
3485,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Malangke Barat
3486,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Mappedeceng
3487,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Masamba
3488,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Rampi
3489,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Sabbang
3490,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Seko
3491,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Sukamaju
3492,28,246,Sulawesi Selatan,Luwu Utara,Kabupaten,Tana Lili
3493,11,247,Jawa Timur,Madiun,Kabupaten,Balerejo
3494,11,247,Jawa Timur,Madiun,Kabupaten,Dagangan
3495,11,247,Jawa Timur,Madiun,Kabupaten,Dolopo
3496,11,247,Jawa Timur,Madiun,Kabupaten,Geger
3497,11,247,Jawa Timur,Madiun,Kabupaten,Gemarang
3498,11,247,Jawa Timur,Madiun,Kabupaten,Jiwan
3499,11,247,Jawa Timur,Madiun,Kabupaten,Kare
3500,11,247,Jawa Timur,Madiun,Kabupaten,Kebonsari
3501,11,247,Jawa Timur,Madiun,Kabupaten,Madiun
3502,11,247,Jawa Timur,Madiun,Kabupaten,Mejayan
3503,11,247,Jawa Timur,Madiun,Kabupaten,Pilangkenceng
3504,11,247,Jawa Timur,Madiun,Kabupaten,Saradan
3505,11,247,Jawa Timur,Madiun,Kabupaten,Sawahan
3506,11,247,Jawa Timur,Madiun,Kabupaten,Wonoasri
3507,11,247,Jawa Timur,Madiun,Kabupaten,Wungu
3508,11,248,Jawa Timur,Madiun,Kota,Kartoharjo
3509,11,248,Jawa Timur,Madiun,Kota,Manguharjo
3510,11,248,Jawa Timur,Madiun,Kota,Taman
3511,10,249,Jawa Tengah,Magelang,Kabupaten,Bandongan
3512,10,249,Jawa Tengah,Magelang,Kabupaten,Borobudur
3513,10,249,Jawa Tengah,Magelang,Kabupaten,Candimulyo
3514,10,249,Jawa Tengah,Magelang,Kabupaten,Dukun
3515,10,249,Jawa Tengah,Magelang,Kabupaten,Grabag
3516,10,249,Jawa Tengah,Magelang,Kabupaten,Kajoran
3517,10,249,Jawa Tengah,Magelang,Kabupaten,Kaliangkrik
3518,10,249,Jawa Tengah,Magelang,Kabupaten,Mertoyudan
3519,10,249,Jawa Tengah,Magelang,Kabupaten,Mungkid
3520,10,249,Jawa Tengah,Magelang,Kabupaten,Muntilan
3521,10,249,Jawa Tengah,Magelang,Kabupaten,Ngablak
3522,10,249,Jawa Tengah,Magelang,Kabupaten,Ngluwar
3523,10,249,Jawa Tengah,Magelang,Kabupaten,Pakis
3524,10,249,Jawa Tengah,Magelang,Kabupaten,Salam
3525,10,249,Jawa Tengah,Magelang,Kabupaten,Salaman
3526,10,249,Jawa Tengah,Magelang,Kabupaten,Sawangan
3527,10,249,Jawa Tengah,Magelang,Kabupaten,Secang
3528,10,249,Jawa Tengah,Magelang,Kabupaten,Srumbung
3529,10,249,Jawa Tengah,Magelang,Kabupaten,Tegalrejo
3530,10,249,Jawa Tengah,Magelang,Kabupaten,Tempuran
3531,10,249,Jawa Tengah,Magelang,Kabupaten,Windusari
3532,10,250,Jawa Tengah,Magelang,Kota,Magelang Selatan
3533,10,250,Jawa Tengah,Magelang,Kota,Magelang Tengah
3534,10,250,Jawa Tengah,Magelang,Kota,Magelang Utara
3535,11,251,Jawa Timur,Magetan,Kabupaten,Barat
3536,11,251,Jawa Timur,Magetan,Kabupaten,Bendo
3537,11,251,Jawa Timur,Magetan,Kabupaten,Karangrejo
3538,11,251,Jawa Timur,Magetan,Kabupaten,Karas
3539,11,251,Jawa Timur,Magetan,Kabupaten,Kartoharjo (Kertoharjo)
3540,11,251,Jawa Timur,Magetan,Kabupaten,Kawedanan
3541,11,251,Jawa Timur,Magetan,Kabupaten,Lembeyan
3542,11,251,Jawa Timur,Magetan,Kabupaten,Magetan
3543,11,251,Jawa Timur,Magetan,Kabupaten,Maospati
3544,11,251,Jawa Timur,Magetan,Kabupaten,Ngariboyo
3545,11,251,Jawa Timur,Magetan,Kabupaten,Nguntoronadi
3546,11,251,Jawa Timur,Magetan,Kabupaten,Panekan
3547,11,251,Jawa Timur,Magetan,Kabupaten,Parang
3548,11,251,Jawa Timur,Magetan,Kabupaten,Plaosan
3549,11,251,Jawa Timur,Magetan,Kabupaten,Poncol
3550,11,251,Jawa Timur,Magetan,Kabupaten,Sidorejo
3551,11,251,Jawa Timur,Magetan,Kabupaten,Sukomoro
3552,11,251,Jawa Timur,Magetan,Kabupaten,Takeran
3553,9,252,Jawa Barat,Majalengka,Kabupaten,Argapura
3554,9,252,Jawa Barat,Majalengka,Kabupaten,Banjaran
3555,9,252,Jawa Barat,Majalengka,Kabupaten,Bantarujeg
3556,9,252,Jawa Barat,Majalengka,Kabupaten,Cigasong
3557,9,252,Jawa Barat,Majalengka,Kabupaten,Cikijing
3558,9,252,Jawa Barat,Majalengka,Kabupaten,Cingambul
3559,9,252,Jawa Barat,Majalengka,Kabupaten,Dawuan
3560,9,252,Jawa Barat,Majalengka,Kabupaten,Jatitujuh
3561,9,252,Jawa Barat,Majalengka,Kabupaten,Jatiwangi
3562,9,252,Jawa Barat,Majalengka,Kabupaten,Kadipaten
3563,9,252,Jawa Barat,Majalengka,Kabupaten,Kasokandel
3564,9,252,Jawa Barat,Majalengka,Kabupaten,Kertajati
3565,9,252,Jawa Barat,Majalengka,Kabupaten,Lemahsugih
3566,9,252,Jawa Barat,Majalengka,Kabupaten,Leuwimunding
3567,9,252,Jawa Barat,Majalengka,Kabupaten,Ligung
3568,9,252,Jawa Barat,Majalengka,Kabupaten,Maja
3569,9,252,Jawa Barat,Majalengka,Kabupaten,Majalengka
3570,9,252,Jawa Barat,Majalengka,Kabupaten,Malausma
3571,9,252,Jawa Barat,Majalengka,Kabupaten,Palasah
3572,9,252,Jawa Barat,Majalengka,Kabupaten,Panyingkiran
3573,9,252,Jawa Barat,Majalengka,Kabupaten,Rajagaluh
3574,9,252,Jawa Barat,Majalengka,Kabupaten,Sindang
3575,9,252,Jawa Barat,Majalengka,Kabupaten,Sindangwangi
3576,9,252,Jawa Barat,Majalengka,Kabupaten,Sukahaji
3577,9,252,Jawa Barat,Majalengka,Kabupaten,Sumberjaya
3578,9,252,Jawa Barat,Majalengka,Kabupaten,Talaga
3579,27,253,Sulawesi Barat,Majene,Kabupaten,Banggae
3580,27,253,Sulawesi Barat,Majene,Kabupaten,Banggae Timur
3581,27,253,Sulawesi Barat,Majene,Kabupaten,Malunda
3582,27,253,Sulawesi Barat,Majene,Kabupaten,Pamboang
3583,27,253,Sulawesi Barat,Majene,Kabupaten,Sendana
3584,27,253,Sulawesi Barat,Majene,Kabupaten,Tammeredo Sendana
3585,27,253,Sulawesi Barat,Majene,Kabupaten,Tubo (Tubo Sendana)
3586,27,253,Sulawesi Barat,Majene,Kabupaten,Ulumunda
3587,28,254,Sulawesi Selatan,Makassar,Kota,Biring Kanaya
3588,28,254,Sulawesi Selatan,Makassar,Kota,Bontoala
3589,28,254,Sulawesi Selatan,Makassar,Kota,Makassar
3590,28,254,Sulawesi Selatan,Makassar,Kota,Mamajang
3591,28,254,Sulawesi Selatan,Makassar,Kota,Manggala
3592,28,254,Sulawesi Selatan,Makassar,Kota,Mariso
3593,28,254,Sulawesi Selatan,Makassar,Kota,Panakkukang
3594,28,254,Sulawesi Selatan,Makassar,Kota,Rappocini
3595,28,254,Sulawesi Selatan,Makassar,Kota,Tallo
3596,28,254,Sulawesi Selatan,Makassar,Kota,Tamalanrea
3597,28,254,Sulawesi Selatan,Makassar,Kota,Tamalate
3598,28,254,Sulawesi Selatan,Makassar,Kota,Ujung Pandang
3599,28,254,Sulawesi Selatan,Makassar,Kota,Ujung Tanah
3600,28,254,Sulawesi Selatan,Makassar,Kota,Wajo
3601,11,255,Jawa Timur,Malang,Kabupaten,Ampelgading
3602,11,255,Jawa Timur,Malang,Kabupaten,Bantur
3603,11,255,Jawa Timur,Malang,Kabupaten,Bululawang
3604,11,255,Jawa Timur,Malang,Kabupaten,Dampit
3605,11,255,Jawa Timur,Malang,Kabupaten,Dau
3606,11,255,Jawa Timur,Malang,Kabupaten,Donomulyo
3607,11,255,Jawa Timur,Malang,Kabupaten,Gedangan
3608,11,255,Jawa Timur,Malang,Kabupaten,Gondanglegi
3609,11,255,Jawa Timur,Malang,Kabupaten,Jabung
3610,11,255,Jawa Timur,Malang,Kabupaten,Kalipare
3611,11,255,Jawa Timur,Malang,Kabupaten,Karangploso
3612,11,255,Jawa Timur,Malang,Kabupaten,Kasembon
3613,11,255,Jawa Timur,Malang,Kabupaten,Kepanjen
3614,11,255,Jawa Timur,Malang,Kabupaten,Kromengan
3615,11,255,Jawa Timur,Malang,Kabupaten,Lawang
3616,11,255,Jawa Timur,Malang,Kabupaten,Ngajung (Ngajum)
3617,11,255,Jawa Timur,Malang,Kabupaten,Ngantang
3618,11,255,Jawa Timur,Malang,Kabupaten,Pagak
3619,11,255,Jawa Timur,Malang,Kabupaten,Pagelaran
3620,11,255,Jawa Timur,Malang,Kabupaten,Pakis
3621,11,255,Jawa Timur,Malang,Kabupaten,Pakisaji
3622,11,255,Jawa Timur,Malang,Kabupaten,Poncokusumo
3623,11,255,Jawa Timur,Malang,Kabupaten,Pujon
3624,11,255,Jawa Timur,Malang,Kabupaten,Singosari
3625,11,255,Jawa Timur,Malang,Kabupaten,Sumbermanjing Wetan
3626,11,255,Jawa Timur,Malang,Kabupaten,Sumberpucung
3627,11,255,Jawa Timur,Malang,Kabupaten,Tajinan
3628,11,255,Jawa Timur,Malang,Kabupaten,Tirtoyudo
3629,11,255,Jawa Timur,Malang,Kabupaten,Tumpang
3630,11,255,Jawa Timur,Malang,Kabupaten,Turen
3631,11,255,Jawa Timur,Malang,Kabupaten,Wagir
3632,11,255,Jawa Timur,Malang,Kabupaten,Wajak
3633,11,255,Jawa Timur,Malang,Kabupaten,Wonosari
3634,11,256,Jawa Timur,Malang,Kota,Blimbing
3635,11,256,Jawa Timur,Malang,Kota,Kedungkandang
3636,11,256,Jawa Timur,Malang,Kota,Klojen
3637,11,256,Jawa Timur,Malang,Kota,Lowokwaru
3638,11,256,Jawa Timur,Malang,Kota,Sukun
3639,16,257,Kalimantan Utara,Malinau,Kabupaten,Bahau Hulu
3640,16,257,Kalimantan Utara,Malinau,Kabupaten,Kayan Hilir
3641,16,257,Kalimantan Utara,Malinau,Kabupaten,Kayan Hulu
3642,16,257,Kalimantan Utara,Malinau,Kabupaten,Kayan Selatan
3643,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Barat
3644,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Kota
3645,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Selatan
3646,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Selatan Hilir
3647,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Selatan Hulu
3648,16,257,Kalimantan Utara,Malinau,Kabupaten,Malinau Utara
3649,16,257,Kalimantan Utara,Malinau,Kabupaten,Mentarang
3650,16,257,Kalimantan Utara,Malinau,Kabupaten,Mentarang Hulu
3651,16,257,Kalimantan Utara,Malinau,Kabupaten,Pujungan
3652,16,257,Kalimantan Utara,Malinau,Kabupaten,Sungai Boh
3653,16,257,Kalimantan Utara,Malinau,Kabupaten,Sungai Tubu
3654,19,258,Maluku,Maluku Barat Daya,Kabupaten,Damer
3655,19,258,Maluku,Maluku Barat Daya,Kabupaten,Dawelor Dawera
3656,19,258,Maluku,Maluku Barat Daya,Kabupaten,Kepulauan Romang
3657,19,258,Maluku,Maluku Barat Daya,Kabupaten,Kisar Utara
3658,19,258,Maluku,Maluku Barat Daya,Kabupaten,Mdona Hyera/Hiera
3659,19,258,Maluku,Maluku Barat Daya,Kabupaten,Moa Lakor
3660,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Lakor
3661,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Letti (Leti Moa Lakor)
3662,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Masela
3663,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Pulau Babar
3664,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Pulau Terselatan
3665,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau Wetang
3666,19,258,Maluku,Maluku Barat Daya,Kabupaten,Pulau-Pulau Babar Timur
3667,19,258,Maluku,Maluku Barat Daya,Kabupaten,Wetar
3668,19,258,Maluku,Maluku Barat Daya,Kabupaten,Wetar Barat
3669,19,258,Maluku,Maluku Barat Daya,Kabupaten,Wetar Timur
3670,19,258,Maluku,Maluku Barat Daya,Kabupaten,Wetar Utara
3671,19,259,Maluku,Maluku Tengah,Kabupaten,Amahai
3672,19,259,Maluku,Maluku Tengah,Kabupaten,Banda
3673,19,259,Maluku,Maluku Tengah,Kabupaten,Leihitu
3674,19,259,Maluku,Maluku Tengah,Kabupaten,Leihitu Barat
3675,19,259,Maluku,Maluku Tengah,Kabupaten,Masohi Kota
3676,19,259,Maluku,Maluku Tengah,Kabupaten,Nusalaut
3677,19,259,Maluku,Maluku Tengah,Kabupaten,Pulau Haruku
3678,19,259,Maluku,Maluku Tengah,Kabupaten,Salahutu
3679,19,259,Maluku,Maluku Tengah,Kabupaten,Saparua
3680,19,259,Maluku,Maluku Tengah,Kabupaten,Saparua Timur
3681,19,259,Maluku,Maluku Tengah,Kabupaten,Seram Utara
3682,19,259,Maluku,Maluku Tengah,Kabupaten,Seram Utara Barat
3683,19,259,Maluku,Maluku Tengah,Kabupaten,Seram Utara Timur Kobi
3684,19,259,Maluku,Maluku Tengah,Kabupaten,Seram Utara Timur Seti
3685,19,259,Maluku,Maluku Tengah,Kabupaten,Tehoru
3686,19,259,Maluku,Maluku Tengah,Kabupaten,Teluk Elpaputih
3687,19,259,Maluku,Maluku Tengah,Kabupaten,Telutih
3688,19,259,Maluku,Maluku Tengah,Kabupaten,Teon Nila Serua
3689,19,260,Maluku,Maluku Tenggara,Kabupaten,Hoat Sorbay
3690,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Besar
3691,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Besar Selatan
3692,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Besar Selatan Barat
3693,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Besar Utara Barat
3694,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Besar Utara Timur
3695,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Kecil
3696,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Kecil Barat
3697,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Kecil Timur
3698,19,260,Maluku,Maluku Tenggara,Kabupaten,Kei Kecil Timur Selatan
3699,19,260,Maluku,Maluku Tenggara,Kabupaten,Manyeuw
3700,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Kormomolin
3701,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Molu Maru
3702,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Nirunmas
3703,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Selaru
3704,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Tanimbar Selatan
3705,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Tanimbar Utara
3706,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Wermakatian (Wer Maktian)
3707,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Wertamrian
3708,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Wuarlabobar
3709,19,261,Maluku,Maluku Tenggara Barat,Kabupaten,Yaru
3710,27,262,Sulawesi Barat,Mamasa,Kabupaten,Aralle (Arrale)
3711,27,262,Sulawesi Barat,Mamasa,Kabupaten,Balla
3712,27,262,Sulawesi Barat,Mamasa,Kabupaten,Bambang
3713,27,262,Sulawesi Barat,Mamasa,Kabupaten,Buntumalangka
3714,27,262,Sulawesi Barat,Mamasa,Kabupaten,Mamasa
3715,27,262,Sulawesi Barat,Mamasa,Kabupaten,Mambi
3716,27,262,Sulawesi Barat,Mamasa,Kabupaten,Mehalaan
3717,27,262,Sulawesi Barat,Mamasa,Kabupaten,Messawa
3718,27,262,Sulawesi Barat,Mamasa,Kabupaten,Nosu
3719,27,262,Sulawesi Barat,Mamasa,Kabupaten,Pana
3720,27,262,Sulawesi Barat,Mamasa,Kabupaten,Rantebulahan Timur
3721,27,262,Sulawesi Barat,Mamasa,Kabupaten,Sesena Padang
3722,27,262,Sulawesi Barat,Mamasa,Kabupaten,Sumarorong
3723,27,262,Sulawesi Barat,Mamasa,Kabupaten,Tabang
3724,27,262,Sulawesi Barat,Mamasa,Kabupaten,Tabulahan
3725,27,262,Sulawesi Barat,Mamasa,Kabupaten,Tanduk Kalua
3726,27,262,Sulawesi Barat,Mamasa,Kabupaten,Tawalian
3727,24,263,Papua,Mamberamo Raya,Kabupaten,Benuki
3728,24,263,Papua,Mamberamo Raya,Kabupaten,Mamberamo Hilir/Ilir
3729,24,263,Papua,Mamberamo Raya,Kabupaten,Mamberamo Hulu/Ulu
3730,24,263,Papua,Mamberamo Raya,Kabupaten,Mamberamo Tengah
3731,24,263,Papua,Mamberamo Raya,Kabupaten,Mamberamo Tengah Timur
3732,24,263,Papua,Mamberamo Raya,Kabupaten,Rofaer (Rufaer)
3733,24,263,Papua,Mamberamo Raya,Kabupaten,Sawai
3734,24,263,Papua,Mamberamo Raya,Kabupaten,Waropen Atas
3735,24,264,Papua,Mamberamo Tengah,Kabupaten,Eragayam
3736,24,264,Papua,Mamberamo Tengah,Kabupaten,Ilugwa
3737,24,264,Papua,Mamberamo Tengah,Kabupaten,Kelila
3738,24,264,Papua,Mamberamo Tengah,Kabupaten,Kobakma
3739,24,264,Papua,Mamberamo Tengah,Kabupaten,Megabilis (Megambilis)
3740,27,265,Sulawesi Barat,Mamuju,Kabupaten,Bonehau
3741,27,265,Sulawesi Barat,Mamuju,Kabupaten,Budong-Budong
3742,27,265,Sulawesi Barat,Mamuju,Kabupaten,Kalukku
3743,27,265,Sulawesi Barat,Mamuju,Kabupaten,Kalumpang
3744,27,265,Sulawesi Barat,Mamuju,Kabupaten,Karossa
3745,27,265,Sulawesi Barat,Mamuju,Kabupaten,Kep. Bala Balakang
3746,27,265,Sulawesi Barat,Mamuju,Kabupaten,Mamuju
3747,27,265,Sulawesi Barat,Mamuju,Kabupaten,Pangale
3748,27,265,Sulawesi Barat,Mamuju,Kabupaten,Papalang
3749,27,265,Sulawesi Barat,Mamuju,Kabupaten,Sampaga
3750,27,265,Sulawesi Barat,Mamuju,Kabupaten,Simboro dan Kepulauan
3751,27,265,Sulawesi Barat,Mamuju,Kabupaten,Tapalang
3752,27,265,Sulawesi Barat,Mamuju,Kabupaten,Tapalang Barat
3753,27,265,Sulawesi Barat,Mamuju,Kabupaten,Tobadak
3754,27,265,Sulawesi Barat,Mamuju,Kabupaten,Tommo
3755,27,265,Sulawesi Barat,Mamuju,Kabupaten,Topoyo
3756,27,266,Sulawesi Barat,Mamuju Utara,Kabupaten,Bambaira
3757,27,266,Sulawesi Barat,Mamuju Utara,Kabupaten,Bambalamotu
3758,27,266,Sulawesi Barat,Mamuju Utara,Kabupaten,Baras
3759,27,266,Sulawesi Barat,Mamuju Utara,Kabupaten,Bulu Taba
